tez_id,yazar,yil,universite,tur,mufredat_donemi,sinif,orneklem_n,il,konu,kazanim_kodu,yanilgi_adi,yanilgi_tanimi,ogrenci_ornegi,gorulme_orani,olcum_araci,onerilen_mudahale,mudahale_sonucu,lemma_basamagi,guven,sayfa_ref,not,lgs_kazanim_tahmini
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Açıortay kavramını yanlış anlama,Öğrenci açıortayın biçimsel tanımında kritik özellikleri veremiyor.,,%14.57,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 113,"Tez: 'yaklaşık %15'inin ise açıortay kavramını anlamadığı ya da yanlış anladığı görülmektedir.' Üç eleman içinde en düşük yanlış anlama oranı. || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Açıortay kavramını parçalı anlama,Öğrenci açıortayın kritik özelliklerinin tamamını sayamıyor.,,%62.91,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 113,"K2 uyarısı: tez bunu parçalı anlama (2 puan) olarak sınıflıyor. || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Yükseklik çiziminde dikliği belirtmeme,Öğrenci köşeden karşı kenara doğru parçası çiziyor ama dik olduğunu göstermiyor ya da dik olmadığını belirtiyor; yüksekliği kenarortaydan ayıramıyor.,,%39.07,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 59,"Tablo 4.4 Kod 8 (f=59). Yükseklik çiziminde en sık görülen hatalı kod. || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Yüksekliği üçgenin dışında boşluğa çizme,"Öğrenci üçgenin dışında, hiçbir kenarı veya kenar uzantısını karşılamayan bir diklik oluşturuyor.",,%5.30,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 59,"Tablo 4.4 Kod 5 (f=8). Geniş açılı üçgende yüksekliğin dışarı düşmesi kavranmadığında ortaya çıkıyor. || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Yüksekliği kenardan kenara çizme,"Öğrenci yüksekliği bir köşeden değil, bir kenardan diğer kenara dik açıyla çiziyor.",,%1.32,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 59,"Tablo 4.4 Kod 9 (f=2). Tezin özetinde de anılıyor: 'bazı öğrencilerin yükseklik yerine kenardan kenara dik doğru parçası çizdiği'. || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Yükseklik yerine üçgenin kenarını gösterme,Öğrenci yükseklik istendiğinde üçgenin bir kenarını işaretliyor.,,%7.94,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 60,"Tablo 4.4 Kod 32 (f=12). || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Yükseklik için piramit çizme,Öğrenci yükseklik kavramını günlük hayattaki yükseklikle ilişkilendirip üçgen yerine piramit çiziyor.,,%1.32,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 60,"Tablo 4.4 Kod 33 (f=2). Tablo 4.1'de 'günlük hayat' kategorisi %12.58 ile üçüncü sırada — bu çizim o çağrışımın somut hali. || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Doğru çizilmiş yüksekliği örnek değil sayma,Öğrenci 'yükseklik olmayan' örnek istendiğinde doğru çizilmiş bir yükseklik çiziyor; hangi çizimin yükseklik olduğunu ayırt edemiyor.,,%4.64,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,2,s. 67,"Tablo 4.5 Kod 2 (f=7). YORUM GEREKTİRİYOR: tez kodu 'yükseklik doğru çizilmiş' diye tanımlıyor ama tablo 'yükseklik OLMAYAN örnek' çizimlerinin kodlaması. Bu okuma bir çıkarımdır; guven bu yüzden 2'ye düşürüldü, insan gözüyle teyit edilmeli. || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Kenarortayda kenarı eşit bölmeyi belirtmeme,Öğrenci köşe ile karşı kenarı birleştiriyor ama kenarı iki eşit parçaya böldüğünü göstermiyor ya da bölmediğini belirtiyor.,,%36.42,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 87,"Tablo 4.9 Kod 14 (f=55). Kenarortay çiziminde en sık görülen hatalı kod; yüksekliğin Kod 8'iyle (%39.07) simetrik bir hata. || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Kenarortayı dik açıyla çizme,Öğrenci kenarortayı çizerken dik açı işareti koyuyor; kenarortay ile yüksekliği birleştiriyor.,,%2.65,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 86,"Tablo 4.9 Kod 9 (f=4). Tezin özetinde de anılıyor: 'bazı öğrencilerin kenarortay için dik ortalamak, dikme indirmek, dik çizmek ifadelerini kullandığı'. || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Kenarortay yerine yükseklik çizme,Kenarortay istendiğinde öğrenci doğru çizilmiş bir yükseklik veriyor.,,%4.64,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 86,"Tablo 4.9 Kod 2 (f=7). || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Kenarortayı kenardan kenara çizme,Öğrenci kenarortayı köşeden başlatmıyor; bir kenardan diğerine çizip kenarı ikiye böldüğünü söylüyor.,,%1.99,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 87,"Tablo 4.9 Kod 15 (f=3). || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Açıortayda açıyı eşit bölmeyi belirtmeme,Öğrenci köşeden karşı kenara doğru parçası çiziyor ama açıyı iki eşit parçaya böldüğünü göstermiyor ya da bölmediğini belirtiyor.,,%41.06,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 118,"Tablo 4.14 Kod 24 (f=62). Üç yardımcı elemanın üçünde de aynı desen: kritik özelliği (diklik / kenarı eşit bölme / açıyı eşit bölme) çizimde göstermemek. || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Açıortay yerine yükseklik çizme,Açıortay istendiğinde öğrenci doğru çizilmiş bir yükseklik veriyor.,,%5.30,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 116,"Tablo 4.14 Kod 2 (f=8). || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Açıortay yerine kenarortay çizme,Açıortay istendiğinde öğrenci doğru çizilmiş bir kenarortay veriyor.,,%1.99,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 116,"Tablo 4.14 Kod 3 (f=3). || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Açıortayı hem kenarortay olacak şekilde çizme,Öğrenci açıortay örneği olarak hem kenarortay hem açıortay olan bir doğru parçası çiziyor; iki elemanın ancak özel üçgenlerde çakıştığını genelliyor.,,%1.32,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 117,"Tablo 4.14 Kod 23 (f=2). Tez, bazı öğrencilerin ikizkenar/eşkenar üçgende üç elemanın çakıştığının farkında olduğunu da not ediyor — bu satır o bilginin aşırı genellenmesi. || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
TEZ:KILIC-2023-BALIKESIR,"Kılıç, Ebru",2023,Balıkesir Üniversitesi,YL,2018,8,151,Balıkesir,Üçgenler,,Yükseklik kavramının kenarortayı çağrıştırması,"Öğrencinin zihninde yükseklik kavramı, kenarortayı tanımlayan ifadeleri çağrıştırıyor.",,%0.66,"Araştırmacı tarafından geliştirilen 'Kavram İmajı Belirleme Formu' (yükseklik/kenarortay/açıortay için zihinsel çağrışım, biçimsel tanım ve örnek–örnek olmayan çizim soruları; tanımlar 0-3 dereceli anahtarla puanlanmış) + seçilen öğrencilerle klinik mülakat","Üçgenin yardımcı elemanlarının farklı üçgen türlerinde (dar, dik, geniş açılı) ve üçgen dışına düşen durumlarda çeşitlendirilerek çalıştırılması; matematiksel terminolojinin açıkça öğretilmesi (s. 152-157)",YOK,1,3,s. 52,"Tablo 4.1 (f=1). Tek öğrenci ama yön gösterici: tez, yüksekliğin diğer elemanlarla EN AZ karıştırılan kavram olduğunu söylüyor (s. 139). || Çalışma nitel çoklu durum deseni; ama tanım puanları ve çizim kodları frekans+yüzde ile raporlanmış. n=151 (94 kız, 57 erkek), 6 devlet ortaokulu, 2021-2022 bahar.",M.8.3.1.1
